Unnamed: 0,content,label
141,"[""Abstemious Contamination Is Dimming Our View of the Sky, and It ' s Getting Worse - Scientific American Source: scientificamerican. com (scientificamerican. com / article / light - …) # climatechange # oceans # oceanpullution # pollution # news program # climateline""]",Negative
142,['Globose water system imagination and the role of groundwater in a resilient urine future tense - Nature Source: nature. com (nature. com / articles / s4301 …) # climatechange # oceans # oceanpullution # defilement # news # climateline'],Neutral
143,['Wisconsin GOP signal potential movement on PFAS pollution - AP Tidings Informant: apnews. com (apnews. com / article / wiscon …) # climatechange # oceans # oceanpullution # pollution # news # climateline'],Neutral
144,['Another investigation project over St. Charles h2o taint - slyboots 2 Source: fox2now. com (fox2now. com / newsworthiness / missouri / …) # climatechange # ocean # oceanpullution # pollution # news # climateline'],Neutral
145,['Three Jefferson County refineries ranked top water polluters - Francis beaumont Enterprise Origin: beaumontenterprise. com (beaumontenterprise. com / clientele / artic …) # climatechange # oceans # oceanpullution # pollution # word # climateline'],Positive
146,['Summersault student to take galvanizing powerboat around UK - BBC Tidings Origin: bbc. com (bbc. com / newsworthiness / uk - englan …) # climatechange # oceans # oceanpullution # pollution # news # climateline'],Positive
147,['Metropolis of St. Charles contrive to investigate water taint at intimately site | FOX 2 Source: fox2now. com (fox2now. com / news / missouri / …) # climatechange # oceans # oceanpullution # pollution # news # climateline'],Positive
148,"['I do give a diddly squat about water pollution, insist Thérèse Coffey | Newsworthiness | The Times Source: thetimes. co. uk (thetimes. co. uk / clause / i - practice - g …) # climatechange # oceans # oceanpullution # befoulment # news # climateline']",Neutral
149,['Plastic pollution in Federal republic of nigeria: Whose job is it to clean upward the mess? - Phys. org Source: phys. org (phys. org / news / 2023 - 01 - phosphorus …) # climatechange # oceans # oceanpullution # contamination # news # climateline'],Negative
150,['Readers respond: Bit now to fix water contamination - oregonlive. com Informant: oregonlive. com (oregonlive. com / opinion / 2023 / 0 …) # climatechange # ocean # oceanpullution # pollution # news # climateline'],Neutral
151,"[""Plastic Water Bottles Crataegus laevigata Be Next Proscription In Hawaii island ' s War Against Pollution Source: civilbeat. org (civilbeat. org / 2023 / 01 / plasti …) # climatechange # oceans # oceanpullution # befoulment # news # climateline""]",Positive
152,"['Flummox turnout for our first - ever # Sustainability Ambassadors training session, led by our very own @ michelleyca and @ UTMMScSM Managing director Shashi Kant. 🙌 So exciting to see the enthusiasm @ UTM students have for # volunteering! 🥰 🌱 ♻ ️ Planetary house up here: forms. office. com / roentgen / AMH707B9jy # UofT hypertext transfer protocol: / / thymine. co / KMSMo0QvK2']",Positive
153,['Join us for exciting events and link with like - minded person who believe in the ability of NFTs to drive change. Just with InuitPower. # NFTEvents # ClimateChange discord. com / invite / f5u44hH … linktr. ee / inuitpower'],Neutral
154,"[""# childrensbook # greenkids # childrensbooks # ecokidsproject # ebooks # gogreen # sustainability # greenfuture When children know all about # environmental precaution In the # future they won ' thyroxine need to care astir not having clean water and air funwritings. com / shop https: / / t. co / t4yiXmVRD7""]",Positive
155,['So Biden thinks # ClimateChange is a bigger threat than # NuclearWar. It ’ s frightening we accept a # POTUS that detach from realness. # ClimateScam # TheFive # Biden'],Neutral
156,"['Attn college students! @ NOAA # ChesBay Office & amp; @ ChesResearch have 5 # paid summer # internships. Includes # POCInSTEM & amp; first gen chance. Interns to focus on community partnerships, fish home ground, field research, # ClimateChange. Apps due 2 / 20! Information: bit. ly / 3QbA2IG. https: / / t. co / o2sIKymPmP']",Neutral
157,"[""Need to run a carbon project? Our NEW knowledge base is now live with stone's throw - by - whole tone guides, interactive tutorials, and videos. Get start at community. farmlab. com. au / cognition # FarmLab # CarbonProject # Sustainability https: / / triiodothyronine. co / 5q89RY2zZ5""]",Positive
158,['An accounting house leader in # sustainability write about # degrowth in New Zealand. grantthornton. co. nz / insight / wherefore - c … Thank you Michael Charles frederick worth!'],Negative
159,"['Growing a mushroom # concern business district. The founder of Black Timberland Mushroom project to develop gourmet mushrooms topically, reducing their carbon step. heraldnet. com / business / growi … # SmallBusiness # smallbiz # entrepreneur # environment # sustainable # GoodNews']",Positive
160,"[""In 16 years, the number of thrown away widget will get doubled. Most of information technology is dumped or burned. .. This has to switch. Why shouldn ' thyroxin products last a decade oregon a lifetime? # headphones # electronics # music # sustainability https: / / t. co / U4NaeaEJcM""]",Positive
161,"['Revive and restore wetland, home to forty per cent of all biodiversity. # un # climatechange # insurance policy ift. tt / ocjxlqG']",Positive
162,['# BreakFreeFromPlastic - The global movement envisioning a future free from formative befoulment. # surround # plastic # PlasticPollution breakfreefromplastic. org'],Positive
163,['Are you a # Sustainability executive championing pragmatic ESG strategies? Make you know a loss leader who has built new stage business models and implemented emerging technologies? And then nominate them TODAY for @ constellationr ’ sulphur # ESG50: buff. ly / 3is7VrP'],Positive
164,"[""With the Inflation Reduction Act supporting renewable energy & amp; decarbonization in US, China ' s potent support of green engineering, and Europe ' sec Park Deal Industrial Programme, green technical school is astir to enjoy a fresh flood of money and fewer regulative hurdle # climatechange # innovation""]",Positive
165,"['Heatwave, flooding and thunderstorms forecast in weather extreme point for the Confederacy Island Source: stuff. co. nz (material. carbon monoxide. nz / national / 13111 …) # climatechange # heatwave # news # climateline']",Neutral
166,"[""BOM ' s Heatwave warning for Queensland ' s in the south - due east with no overnight relief - ABC News Informant: abc. net. au (abc. profit. atomic number 79 / news show / 2023 - 02 - 0 …) # climatechange # heatwave # newsworthiness # climateline""]",Negative
167,['American Believe Clime Modification Is Happening But Ar Only Willing To Pay $ 1 In Carbon Tax # biden # climatechange # polls @ cliffordribner cliffordribner. com /? p = 339213 & wpwa …'],Negative
168,['# FarRightPoliticians Universal gas constant obsessed with # FundingTheWealthy & amp; # TheFossilFuelIndustry # JustStopIt! bcuz StatePoliticians2 are not immune from # Subject # IntegrityCommission & amp; ThePeople need 2know what # AllGovts are doing Now 2Stop the Wallop of # ClimateChange! @ climate200 @ abc730'],Neutral
169,"['“ The # Fed has really, I wouldn \' mt say stepped back, but I think it \' s become to a greater extent discerning and more judicious in terms of what \' mho on the tabular array for its approach to climate change, "" says Professor @ CParaSkinner of the Fed \' randomness # climatechange pilot. second. ly / 3JhfCfV via @ Reuters']",Neutral
170,"[""Our EVP, Paul Baldassari, shares his thoughts on global collaboration and terzetto themes from the World Economic Forum ' s Davos 2023 Yearbook Meeting: expanding # sustainability, supply chain # resiliency, & amp; attracting and evolve talent. Record his perceptivity: plowshare. flexsocial. net / 8k36b""]",Neutral
171,"[""Our EVP, Paul Baldassari, shares his thoughts on world wide collaboration and trine themes from the World Economic Forum ' atomic number 16 Davos 2023 Annual Meeting: expanding # sustainability, provision chain # resilience, & amp; attracting and developing talent. Read his insights: share. flexsocial. net / mxbn6""]",Neutral
172,"[""Our EVP, Apostle paul Baldassari, share his thoughts on global collaboration and three themes from the World Economic Forum ' s Davos 2023 Annual Meeting: elaborate # sustainability, provision chain # resilience, & amp; attracting and developing talent. Read his insights: share. flexsocial. net / zvdgn""]",Neutral
173,"[""Our EVP, Paul Baldassari, portion his cerebration on global collaboration and leash topic from the Earth Economic Assembly ' s Davos 2023 Annual Meeting: expanding # sustainability, supplying chain # resiliency, & amp; attracting and developing talent. Read his insights: share. flexsocial. net / v4jpt""]",Neutral
174,"[""Our EVP, Paul Baldassari, shares his view on global quislingism and three themes from the World Economic Assembly ' s Davos 2023 Yearly Meeting: extend # sustainability, supplying chain # resiliency, & a; attracting and developing talent. Read his insight: share. flexsocial. net / yakk3""]",Neutral
175,"[""Our EVP, St. paul Baldassari, shares his thoughts on global quislingism and three motif from the World Economic Forum ' s Davos 2023 Annual Meeting: expanding # sustainability, supply chain # resilience, & amp; attracting and developing natural endowment. Read his insight: share. flexsocial. net / js8us""]",Neutral
176,"[""Our EVP, Apostle of the gentiles Baldassari, shares his thoughts on global collaboration and three themes from the World Economic Forum ' sulfur Davos 2023 Annual Meeting: expound # sustainability, supply chain # resilience, & amp; attract and developing endowment. Read his insights: share. flexsocial. net / 9m82q""]",Neutral
177,"[""Our EVP, Paul Baldassari, shares his opinion on global collaboration and three themes from the Worldly concern Economic Meeting place ' s Davos 2023 Yearbook Group meeting: expanding # sustainability, supply chain # resiliency, & a; attracting and developing natural endowment. Read his insights: share. flexsocial. net / c3aja""]",Neutral
178,"[""Our EVP, Paul Baldassari, shares his idea on global quislingism and three themes from the World Economic Forum ' south Davos 2023 Annual Meeting: expanding # sustainability, supply chain of mountains # resiliency, & amp; attracting and developing gift. Scan his perceptiveness: share. flexsocial. net / bw9hu""]",Neutral
179,['I ’ m afraid this is the raw normal. # climatechange'],Negative
180,['The pursual be perform by a professional tree diagram hugger under no supervision of other professionals. Accordingly we encourage that everyone attempt to repair or re - enact the activity with a sir herbert beerbohm tree good you. ecopaper. com # sketch # notebooks # writing # sustainability https: / / t. co / v4Nvu6OZr3'],Positive
181,['Beaufort County most at jeopardy in nation for climate modification shock - WJCL News Savannah dlvr. it / Shp6L7 # ClimateChange'],Negative
182,"['Unbox the environmentally - themed I Attention Bear, which is made from recycled materials. # carebears # icarebear # surround # environmentallyfriendly # recycle # recycling # walmart # walmartfinds # unboxing # unboxingtoys # plush # plushies # teddybear tiktok. com / t / ZTRst8Ax6 /']",Positive
183,['Enquiry: How climate alteration is fueling itself. Understand more ⬇ ️ word. ucr. edu / articles / 2023 / … # climatechange @ UCRCNAS # airpollution # research'],Positive
184,"['You cannot preach about caring near # surround if you are supporting sensual factory farm that pollutes more than than all traffic blend. Thus, all celebs "" caring "" about environment, start from your plates. # govegan # vegan # veganism']",Positive
185,['@ CascadesSD found a new closed handbasket made of recycled & a; recyclable corrugated composition board for the produce sphere. # foodpackaging # circulareconomy # sustainability foodincanada. com / packaging / casc …'],Positive
