Unnamed: 0,content,label
439,"Bringing a touch of nature into the office not only improves air quality but also creates a more inviting and relaxing atmosphere.⁠
#sustainability #officespace #design #designer #architecture #interiordesign #architecture_details #architecture_masters #midjourney #archistar #ai https://t.co/hfRMnxNmQk",Neutral
440,"YouTube removes #CreativeSociety channels that inform people about true #climatechange and the #solution.Google needs to be nationalized, if this is not done, soon everyone will be under its control, and you will say whatever #Google tells you to say #youtuberepression @FTC @hrw https://t.co/9TKCvPo1vb",Positive
441,"Sustainability is key in the timber industry, that's why our platform only deals in responsibly sourced wood. #sustainability #timber #wood. wooduchoose.com/wood/Wood-Trad… https://t.co/uvfD62fA6k",Positive
442,"Paula Cogan, CEO of euNetworks talks about the realities of creating a sustainable telecom ecosystem while empowering exponentially data growing.

Watch interview: youtube.com/embed/J4t8Wygx…

#PTC23 #sustainability #ISeeTheFuture https://t.co/ciLldPX8uV",Neutral
443,Much of the EU’s #sustainability regulations are set to shape Swiss rules as the international regulatory landscape continues to evolve. Discover how Climate Credit Analytics can help banks and insurers keep track with changing market dynamics. ow.ly/vqQ950MxUlR https://t.co/YpzNk2PZXs,Neutral
444,"Electric vehicle start-up Arrival cuts 800 jobs as it focuses on US future news.sky.com/story/electric… 

#EV #sustainability #ESG #netzero #startup #capital #VC #growth #investment #pay #employment #green #transport",Positive
445,"What you think about our government scheme related to environment ? 

#environment #goverment #Science 
#TheLastOfUs",Positive
446,"Climate change: New Zealand’s plan to tax cow and sheep burps greenstories.co.in/climate-new-ze… 
 #agriculture, #carbondioxide, #climate, #CO2, #cow, #environment, #getgreengetgrowing, #globalwarming, #gngagritech, #greenstories, #nature, #newzealand, #trees",Neutral
447,"To fight against #climatechange, we have made these #sustainability commitments for 2023-2027 to:
✅ #decarbonise energy
✅ reduce the #greenhouse gas emissions of our activities
✅ guarantee the #resilience of our most exposed sites 
Discover them here 👇
suez.com/en/about-us/a-… https://t.co/PcNEdRzKgs",Negative
448,Hi Twitter friends - what better way to end #January #digitalhealth well-being calendar than focusing on #sustainability plans! This can be you 😀 or the #planet 🌏 or both! What’s your #pledge &amp; how do #digitalsolutions help you &amp; us all 💚✅🌿 Share your pledges &amp; plans 👍 https://t.co/ES72h03is1,Positive
449,"Only a third of executives have visibility over the #Scope3 emissions in their supply networks, while 77.9% say that understanding their supply chain is relevant to meeting their business’s #NetZero commitments. New blog: hubs.ly/Q01zJngv0 #sustainability #climatechange https://t.co/ffYhK6HaS2",Neutral
450,"Saudi Energy Minister Prince Abdulaziz bin Salman Al-Saud also highlighted the Kingdom’s interest to become a global leader in #hydrogen_production. #energysecurity #energycrisis #renewableenergy #decarbonization #climatechange 
energyreviewmena.com/article/financ…",Positive
451,"This will also improve further when we eventually get round to adding solar and batteries.

#Green #ClimateChange",Neutral
452,"More baffled at the comments of stupid people who feel #ClimateChange is not an issue that needs to be dealt with urgently.
Now I understand why some people come in power it’s not EVM’s it’s stupid people who vote for those who neglect the wildlife and environment!",Neutral
453,"New Climate News: 

When fishing boats go dark at sea, they’re often committing crimes — we mapped them

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
blog.hava.solutions/2023/01/24/whe…",Neutral
454,"Private #finance could provide $3.5trn a year towards the total #investment of $275trn in physical assets required to meet net zero greenhouse gas emissions goals by 2050, says @IIF and @McKinsey. 

➡️ bit.ly/3kKWAUT

#Sustainability #financialservices #ESG https://t.co/9Vkv9f4KPA",Negative
455,"These oysters here are really important to us.⁠

In April they'll release thousands of oyster larvae which will become part of our first restored reef with over 3.5 million oysters.

And that's just the start.
⁠
🦪⁠
⁠
#marinerestoration #nature #oceandecade #sustainability https://t.co/0JvZ4lw8ev",Positive
456,"We need to emphasize the balance between rural livelihood and addressing #climatechange #adaptation. The research institutions have a critical role to play in generating and packaging digital information for agricultural sectors
@GCAdaptation @UoNWMI https://t.co/15a3EcMqaa",Positive
457,Comparing airfares instead of seat size fairer indicator of passenger carbon emissions #environment via: @sciencedaily sciencedaily.com/releases/2023/…,Positive
458,"“Today(#EnviroPoliCon23) is a good example of the importance of connecting, sharing &amp; exchanging. We need to come together at forums to discuss the dire need to address such issues” @wammezz 

#climatechange #environment #conflict #menaregion #syria #lebanon https://t.co/hgxnKstMn5",Positive
459,"Personal comfort in a care-free environment for both elderly and family care. We ensure your loved ones has adequate supplies of medications.
.
Visit Us – oldiebuddy.com 
.
#oldiebuddy #environment #SeniorCitizens #ElderCare #OldCare #TelephoneService #HelpLine #NoStress https://t.co/TszzEPeLbX",Negative
460,"It's another warm winter day, climate change myabe still hoax. #climatechange #globalwarming. fuck the AI https://t.co/EdzH14oiwx",Negative
461,"""Attract beneficial insects to your garden with a stylish #bughotel 🐞🏠 Perfect for encouraging biodiversity and reducing pests! #garden #nature #Sustainability ""
shedsandraisedbeds.com/bug-hotels-all… https://t.co/3MUyOnroyd",Negative
462,"#Sustainability is now a standard talking point across all #industries, meaning #brands who wish to differentiate themselves – and make a genuine #impact – must connect with their customers in new and inspiring ways.
CXO by @NTTDATA 
Read the article here: bit.ly/3jlz9kL https://t.co/8vzyXIJLuz",Positive
463,"#InBestSoil is a project created to restore essential terrestrial #ecosystems and #sustainable land use in urban and rural areas that can help us mitigate and adapt to #climatechange.
Ready to accompany us on this journey? 

#InBestSoil #SoilHealth #EuropeanProject #Horizon https://t.co/RJUAD2BqU7",Neutral
464,"We’re flying high with our new #sustainability goal: #vertiport adaptation and universal #eVTOL charging. Working with @goskywayco, we’re committed to designing and constructing vertiports &amp; charging processes. Learn more here: sie.ag/3Hxz0nv https://t.co/cXin5EGdYW",Positive
465,"- How many children must die of the concequenses of #climatechange before we stop polluting. Big oil has promised to lift people out of poverty for ages, but its a big lie. They are just polluting, says @vanessa_vash at the #NoradConference https://t.co/v1z4N4gMa1",Positive
466,"Pennsylvania passes ‘forever chemicals’ drinking water limit

bocvip.com/300546/pennsyl…

#Environment https://t.co/AoPGuS1BVN",Neutral
467,"#DYK Groundwater is the most extracted natural resource?

Demand for water is higher than ever. Groundwater, accounting for 99% of all liquid freshwater on Earth, currently meets 25% of our needs.

#ClimateChange is putting stress on water resources.💧

📷@unescoWATER https://t.co/JaKlpSFmB1",Neutral
468,Enjoying the @Tech_In_All event this morning on #Sustainability and the #CircularEconomy at the @rubiconcentre - very informative and so worth the early start @MTU_ie https://t.co/zOMAMN04nS,Neutral
469,I tried using this paper like alternative to detergent. It has less bubbles but my clothes came out clean. #sustainability #laundrysheets https://t.co/A4Kg11aZ7r,Neutral
470,Planting a tree is a small act that can make a big impact on our planet. #TreePlanting #Environment,Positive
471,"The all-new modern #drainagesolutions and #industrialpiping solutions from Prince Pipes are ready to take Delhi by storm.
Come and visit our stall at PlastIndia 2023 in Pragati Maidan from Feb. 1 to Feb. 5
#PrincePipes #madeingermany #sustainability #pipingsystems #PLASTINDIA2023 https://t.co/NXWNTxAVqz",Neutral
472,"While the original FF7 shows how the planet and our existence are intertwined in fates, the Remake shows that perhaps things could be different than we originally thought.
#climatechange #ff7 #ff7remake #ff7day",Positive
473,"We all asked the question: how much longer we can go skiing with the ongoing #climatechange? 
Flachau has shown the first #hydrogen snowcat in: an interesting solution for the greening of ski resorts and the reduction of their #environmental footprint. ceenergynews.com/voices/first-h…",Positive
474,Universities Don't Prepare World Leaders for Climate Change - TriplePundit dlvr.it/ShjB48 #ClimateChange,Neutral
475,"We recently learnt a🆕project proposal enhancing #circularity and #sustainability was selected to become part of the @CBE_JU programme. 

In 2022, #PNO Innovation Belgium counted 8️⃣ successful proposals. 

#HorizonEU #ResearchandInnovation #ResearchandDevelopment https://t.co/yiWLlvWr0Y",Negative
476,"Get creative and go green with the latest must-read guide! #MakeAWindTurbineFromPetBottles shows you how to build a #wind turbine from recycled materials. Grab your copy now on #Amazon! #Sustainability #DIY""",Neutral
477,"A good morning from @UoNWMI where the state and trends in adaptation reports 2021 2022 is being presented. #weareUoN 
#climatechange https://t.co/gmRCtHVgsv",Neutral
478,"ABBgroupnews: Smart energy management for @oppo's 5G future!
Learn how #ABB digital solutions deliver reliable uptime, improved efficiency and #sustainability to OPPO, one of the world’s largest manufacturers of mobile devices and a growing global player… https://t.co/zjKrJB2kUk",Neutral
479,"Now is the time to strengthen #health systems across borders, especially in the areas of #pandemic surveillance and preparedness, scientific collaboration, and in mitigating global threat drivers such as #ClimateChange. #Risks23 @MarshMcLennan bit.ly/3Drvfxs https://t.co/CZnndvOvID",Positive
480,"Thrifting through the racks never felt so good, grab your new look today!

 #secondhandfashion #sustainability",Positive
481,"@GilbertDoumit You want to invest in those, then you need investments. 30 years of a corrupt system and nothing invested in sustainable future. Only in real estate. Oil and gas are the only way forward now to have the investment needed.
Oh and #climatechange is not real.",Neutral
482,"NEW PODCAST🎤: Attention all #Kiswahili speakers! Our new podcast, Tanzania Adapts, explores the impacts of #climatechange and how people are adapting. Join our host @MeMarygoreth each week - on all major platforms. 

👉 Out now: bbc.in/3WPaZwK  @bbcswahili #tanzania",Neutral
483,"Jordan Rose, founder and president of Rose Law Group, shares XR prediction for 2023 #CleanEnergy #RenewableEnergy #Environment #WindEnergy #GreenEnergy [Video] dlvr.it/Shj8kq",Negative
