,content,label
751,"@benonwine Well, depends on what you mean by #ClimateChange. If you mean climate change (aka #globalwarming) is caused by human #CO2 emissions then yes it's a scam, fraud, hoax. If you mean the climate changes over tens of thousands of years &amp; its not caused by humans, then it's not a hoax.",Neutral
752,"How do you grow a plant from a pencil? Well, it's quite simple really. With biodegradable pencils from Sprout, you can grow your own plants and herbs. is.gd/YMg8mx #gardening #reviews #sustainability #sustainable",Positive
753,"For those who believe that they can live in space, ask @NASA why the international space station 🚉 is at “end of life” in 2031?  Let’s live in a #sustainable fashion #SustainableFashion #Sustainability #SustainableHealthcare #sustainabledevelopment now! https://t.co/LnUW5IAuj9",Neutral
754,"We’re proud to announce that our Climate Active Carbon Neutral Certification is now complete!

Follow the link below to learn more...

hubs.la/Q01zHXXQ0

#climateactive #climateaction #sustainability #sustianableservices #carbonneutral #emissionsreduction https://t.co/TyqLTSFsXp",Neutral
755,"Plenty of little bits of land like this across councils for habitat and carbon sinks. #urbanfutures #climatechange 

Overgrown carpark and former rubbish tip in Sydney's Inner West to become urban wildlife refuge  abc.net.au/news/2023-01-3… via @ABCaustralia",Neutral
756,"Under Sections 6, 8 &amp; 25 of the #Environment (Protection) Act,1986 Ministry of Environment hereby makes the following rules to amend the E-Waste (Management)Rules, 2022, namely.. https://t.co/3LugOIVIbj",Neutral
757,"February is almost here which means new opportunities to earn $BTIKI.

Get out there, help us clean up our oceans, lakes, rivers and be rewarded for it. 

@SomwrMovement
@starboardsup
@values_co

#environment  #sustainability  #Blockchain  #CELO https://t.co/lOSmg5Prhj",Neutral
758,"iambrainstorming.wordpress.com/2021/10/23/dem…  #AAP #ArvindKejriwal Please stop providing coal subsidy Instead of bringing sustainable policy, they want the future of our children and grandchildren on the brink of catastrophe due to #climatechange. https://t.co/LiUoG1lYh9",Positive
759,Richard Smith: Climate change can be proven by using scientific ... - The Laconia Daily Sun dlvr.it/Shhtdq #ClimateChange,Negative
760,"The Impact of Climate Change on Education in Pakistan. Writes @hafizsaadriaz 
🔗 academiamag.com/the-impact-of-…
#AcademiaNews #AcademiaMag #FeatureStory #ClimateChange #Education #Pakistan https://t.co/LaOz57ykCX",Neutral
761,"Join the fight against #ClimateChange 🍃🌏

@ayebadcnft @nathalia_lui @pablothefool @HotCakeNft @ball_spiel @ssoXCR  @BossTotsss @Toinks_cNFT 

#CarbonNeutral  #NetZero #CardanoCommunity",Neutral
762,Launch of #Cooling-as-a-Service model solidifies #TakaSolutions position as the leading #energy services company in #UAE: Mohammed Abdulghaffar Hussain @takasolutions - #energyefficiency #cooling #environment #sustainability #sustainabilitymiddleeast #sme sustainabilitymenews.com/energy/taka-so…,Neutral
763,"For #ClimateAction, my latest blog how I hiked to the bottom of the Grand Canyon twice and gave a #climatechange ranger talk there around 10 years ago. #ActOnClimate #climate climatechangecomedian.com/2023/01/giving…",Negative
764,"Building a Better Tomorrow: The Future of Urban Development 
devdiscourse.com/article/intern… 
#UrbanDevelopment #smartcities #sustainability #accessibility #environment",Positive
765,"“Trust in IoT and at the Edge” 
Welcome to IoT Coffee Talk🎙️40 where we chat about #Digital #Futurist #Tech #IIoT #Automation #IoT #DigitalTwins #Edge #IoTPL #IoTCL #Cloud #DigitalTransformation #5G #AI #Data #Industry40 &amp; #Sustainability over a robtiffany.com/trust-in-iot-a…",Neutral
766,"With the flooding in Auckland, I have not heard anything on improvements of infrastructures to avoid these things from happening. This is our reality now. The 100yr rule does not apply anymore. #climatechange #globalwarming",Neutral
767,"Find out which three areas will be covered by Compact II, through the Millennium Challenge Corporation, under the signed commitments!

#economy #climatechange #coastaldevelopment #connectivity #investment 360mozambique.com/development/us…",Positive
768,"Harry is doing his Junior Dukes Award whilst helping other children.
He is very committed to being sustainable and delivered his pre-loved items to Thrift for Good Palm Jumeirah, encouraging others to do the same.
#Sustainability #JuniorDukes #Community https://t.co/4c3ZYamMmX",Neutral
769,"Performance Systems Development (PSD)'s own Cindy Zeis Named Vice President of the Northeast HERS Alliance Board of Directors!

Read more here:
psdconsulting.com/cindy-zeis-nam…

#WeSpeakBuilding #EnergyEfficiency #Sustainability #NEHERS #PSD #CindyZeis https://t.co/SXdDKZaWXa",Positive
770,"Global elite produce almost half greenhouse emissions, UN says - Financial Times dlvr.it/ShhsRZ #ClimateChange",Positive
771,"@gulf_intel @MicrosoftMEA The UAE is taking a global leadership role in the fight against climate change and Rebound’s mandate is to support individuals, companies and organizations on this journey.

#NetZero #Sustainability #COP28 #climatechange",Neutral
772,"Henkel inks supply deal with Shell for renewable-based surfactants
#chemicals #chemicalindustry #chemicalweekly #specialitychemicals #renewable #surfactants #fossil #feedstock #CO2e #energy #greenhousegas #ghg #sustainability #manufacturing #chemical #col…lnkd.in/dTYCTZaA",Positive
773,"Oil Drilled in the Amazon Rainforest Ends Up in California | “One in every nine tanks of gas, diesel or jet fuel pumped in California comes from the Amazon,” one researcher said.

bocvip.com/300493/oil-dri…

#Environment https://t.co/cAs8aydLbC",Negative
774,"How gracious is nature to begin every day with a reminder of its beauty. 

#nature #environment #naturelover #naturalbeauty #green #goodmorning #naturegeography #fruit #nature_perfection https://t.co/56goIEArGO",Neutral
775,Private Jets Are More Dangerous Than Gas Stoves!!! #privatejetban #banprivatejets #climatechange #ClimateCrisis #ClimateEmergency #GasStoveBan #gasstoves https://t.co/nDODV9gU2n,Neutral
776,"It’s time to do things the sustainable way. Replace physical cards, tickets, and passes with a digital wallet to reduce your carbon footprint. Visit litecard.com.au to learn more!

#sustainability #litecard #godigital #applewallet #googlewallet #applepay #digitalwallet https://t.co/VNomGfoL8h",Positive
777,"The vast majority of CxOs share the view that the world can achieve global economic growth while also reaching climate change goals. However, are their “needle-moving” actions sufficient?

my.sociabble.com/i9niWw44gihc

#Deloitte #Sustainability #CxOReport my.sociabble.com/CPjR5cAoPBmp",Neutral
778,"Any sufficiently advanced technology is indistinguishable from magic.

#mice #micetravel #miceindustry #MICETourism #miceafrica #technews #sustainability #trending #AFRICA #TrendingNow https://t.co/f5qADVEBwj",Neutral
779,"youtu.be/glX8KYfajko

Dear #friends E-waste is everywhere. Reason why #PrimeMinisterOfIndia also #encouraging people in #mannkibaat how #planet is engulfing by #e-waste and it's #harmful impact #destroying our greener #environment. #Think before dispose.",Positive
780,"the World Bank estimates that 20% of the world’s poorest people have a disability, which means that they have fewer resources for protecting themselves against the dangers of a warming planet. 

#COP27 #ClimateNews #Sustainability ethicalhour.com/cop27/how-peop…",Neutral
781,"California Activists Redouble Efforts to Hold the Oil Industry Accountable on Neighborhood Drilling | Inside Climate News insideclimatenews.org/news/29012023/… 

#ClimateChange #FossilFuel #Drilling https://t.co/yhQeBgPHl2",Positive
782,"Ski resorts can now make #fakesnow in 80 degrees (= 25°C). “The irony of trying to fight temperatures by using a lot more energy to make snow is pretty much using the cause [of #climatechange] to find a solution.” #artificialsnow
washingtonpost.com/climate-enviro… via @washingtonpost",Neutral
783,"It's been a fantastic day in #Yuma #Arizona with life-nurturing #LNC flowing to the @LimoneiraCo fields to strengthen the sustainability and prosperity of farming the highest quality citrus. Awesome teamwork! 

#agriculture #waterconservation #agtech #sustainability https://t.co/Y6An9FalDg",Positive
784,"rt @wef 
How slimy microbes could be the secret to keeping coral reefs healthy wef.ch/3qpbJJ8 #Oceans #ClimateChange https://t.co/6ux2tO1E8E",Negative
785,Saskatoon activates cold weather response amidst freezing temperatures – Saskatoon #WarmingNews #CanadaGlobalWarming #Pollution #Environment #GlobalWarmingNews [Video] dlvr.it/Shhrz4,Neutral
786,"The MEA Forum for Sustainability Leaders: bit.ly/3HdAsKg

Sustainability is at the center of regional business priorities. Here are top daily headlines to keep you informed on what’s timely &amp; relevant. 

#MicrosoftMEA #Microsoft #MEASustainabilityForum #Sustainability https://t.co/bnAfckfpJ8",Neutral
787,"Walking the tight rope between present needs and a food secure nation. #SDG 1,2,3
 ""The government has opened a window for the importation of at least 10 million bags of maize starting February 6, to ease the runaway cost of flour; two-kilo packet hitting Sh200."" #Sustainability",Neutral
788,"New photovoltaic-thermal solar panel from Spain: Spanish PVT specialist Abora Solar has developed aH72SK modules, which combine solar panels with power conversion efficiencies of 17.8% and a thermal efficiency rating… dlvr.it/Shhrcg #solarenergy #solar #sustainability https://t.co/ohUWddgkp9",Negative
789,"Looking for a way to dispose waste water at Residential or commercial premises?
We install bio digester, which is cheaper and cost effective than septic tank.

Call 0714364397
#Itumbi #SpireBank #Nyeri #HereWeGo    #environment #fearwomen https://t.co/4BEuEhhPgt",Neutral
790,"Sustainability must be made socially and economically as well as environmentally for there to be a lasting impact. Ensuring the changes being made are a good fit for the regions they are made in is vital for true #Sustainability 

designboom.com/architecture/s…",Neutral
791,"Rome was not built in a day as they say so it is important to remain optimistic in this fight. More than likely it will be on each state to create a solution if any, so talk to those around you and those in your community as they are the most likely to listen. #climatechange",Neutral
792,"New Climate News: 

An Alaskan mother and child killed by a polar bear: Is the climate crisis increasing these deadly encounters?

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
blog.hava.solutions/2023/01/18/an-…",Neutral
793,"When GRC India takes on a project, its staff takes care to complete it as quickly as possible while still meeting all of the client's criteria.

To learn more, 
Visit: grc-india.com

#grcindia #grcgreen  #staff  #services  #work #environment #sustainability #india https://t.co/JlDPMAlJ0Z",Neutral
794,"We've just shared our plans to partner with schools and institutions in Nigeria to combat climate change. Read all about it on our latest blog post on Medium.
link.medium.com/zzzjiMkO1wb #Plant2N #ClimateAction #Nigeria #climatechange, #treeplanting #cryptocurrencies #savetheplanet",Neutral
795,"It's another warm winter day, climate change myabe still hoax. #climatechange #globalwarming. fuck the AI https://t.co/HsCw9K1E8T",Neutral
796,"Artificial intelligence predicts climate change coming faster than we recently thought, new study says: The world faces a significant risk of passing a crucial global warming threshold earlier than… usatoday.com/story/news/202… #Environment #ClimateChange #Climate #UnitedNations",Neutral
